feature,month,tp,e,ro,t2m,stl1,d2m,stl2,swvl1,swvl2,cvh,cvl,slt
Tamil Nadu_Theni,12,0.09338522046891735,-0.07686553233361333,0.032683370246255984,296.15072416666663,295.8031595833333,291.4891958333333,295.33954625,0.30618736750000003,0.3040973875,0.32021558,0.6784751,2.375
Tamil Nadu_Thiruvallur,1,0.017142064117403256,-0.08294969781612353,0.004096426420351387,297.6222941666667,299.18533583333334,292.95045583333336,298.7593758333333,0.20804692416666667,0.23227536666666668,0.06084569,0.85482943,2.25
Tamil Nadu_Thiruvallur,2,0.009242353643723271,-0.06926811858041519,0.0020617601498883428,298.78610291666666,300.91431,293.196995,300.23235041666663,0.163957475,0.18963276958333333,0.06084569,0.85482943,2.25
Tamil Nadu_Thiruvallur,3,0.012556520273847079,-0.07989783224184062,0.0016074712859371883,301.09924,303.46391124999997,295.1223279166667,302.59202708333333,0.16159186041666665,0.1841598525,0.06084569,0.85482943,2.25
Tamil Nadu_Thiruvallur,4,0.01806014347948798,-0.0789696141146123,0.0011929443756141936,303.43379250000004,305.86484375000003,297.23110875000003,305.00293041666663,0.16241688833333331,0.18202979958333332,0.06084569,0.85482943,2.25
Tamil Nadu_Thiruvallur,5,0.04820427648094963,-0.09429143852321425,0.0024706536467675134,304.98111,306.93015916666667,297.00412708333334,306.31452541666664,0.18251923875,0.18995184499999998,0.06084569,0.85482943,2.25
Tamil Nadu_Thiruvallur,6,0.07585542778542727,-0.09266243519959967,0.0014868804242950666,304.45043875,305.77245666666664,295.95747625,305.40858083333336,0.22144999833333334,0.1930449875,0.06084569,0.85482943,2.25
Tamil Nadu_Thiruvallur,7,0.1002346721749442,-0.09791645750131765,0.002220636315503979,303.43037,304.3611504166667,295.73227291666666,304.10191291666666,0.24901120416666667,0.22310699291666666,0.06084569,0.85482943,2.25
Tamil Nadu_Thiruvallur,8,0.1119338045828044,-0.10644208359493247,0.0035833035226365034,302.79988541666665,303.7443141666667,296.12239375,303.48134708333333,0.26177545,0.24229025166666665,0.06084569,0.85482943,2.25
Tamil Nadu_Thiruvallur,9,0.12069480319041755,-0.10959702776744958,0.003499963502235866,302.23391083333337,303.49491916666665,296.75463666666667,303.1903554166667,0.2798477920833333,0.2608122129166667,0.06084569,0.85482943,2.25
Tamil Nadu_Thiruvallur,10,0.19182632636511696,-0.10368290199160883,0.01743410217845086,300.9638929166667,302.5455054166667,296.683245,302.27154958333335,0.2962752025,0.28187806625,0.06084569,0.85482943,2.25
Tamil Nadu_Thiruvallur,11,0.21128135282197033,-0.09442822338314723,0.027228615138028503,299.12415541666667,300.3533420833333,295.65292375,300.13058874999996,0.31753373,0.31586262416666666,0.06084569,0.85482943,2.25
Tamil Nadu_Thiruvallur,12,0.10512753323503903,-0.09441326090988389,0.019394591593519746,297.93486624999997,299.0603916666667,293.95553291666664,298.80817375,0.28309724333333336,0.29276768708333334,0.06084569,0.85482943,2.25
Tamil Nadu_Thiruvarur,1,0.04375737955221357,-0.0981081137239622,0.004957707887394682,298.6361979166667,299.57604,294.00133416666665,299.23165625,0.19031619666666666,0.2062891758333333,0.28808415,0.44067803,2.2105262
Tamil Nadu_Thiruvarur,2,0.024775241937277256,-0.08084878963806351,0.0022858386485371867,299.54433208333336,300.9699729166667,294.3034575,300.41444,0.14191451616666667,0.15982529375,0.28808415,0.44067803,2.2105262
Tamil Nadu_Thiruvarur,3,0.02920485797433982,-0.08215713759515586,0.0011623606304808874,301.473945,303.30766666666665,295.93633458333335,302.57612708333335,0.12806021983333335,0.13836141241666666,0.28808415,0.44067803,2.2105262
Tamil Nadu_Thiruvarur,4,0.050118282961193424,-0.08007769778487268,0.0014158299333199827,303.34342166666664,305.24161083333337,297.81544249999996,304.53514958333335,0.13875637333333332,0.13630558645833332,0.28808415,0.44067803,2.2105262
Tamil Nadu_Thiruvarur,5,0.057523011664064407,-0.08621394853980742,0.0020980970944558556,304.35180541666665,305.91428833333333,297.84446166666663,305.34350708333335,0.14408154079166666,0.13742755233333334,0.28808415,0.44067803,2.2105262
Tamil Nadu_Thiruvarur,6,0.05340750540199219,-0.0749873452878091,0.0005893958231694805,304.29438666666664,305.6029091666667,296.36399083333333,305.1015783333333,0.14897299583333332,0.12286946779166667,0.28808415,0.44067803,2.2105262
Tamil Nadu_Thiruvarur,7,0.0606645300382903,-0.07157399774587243,0.00043081609715040804,303.96177,305.2833758333333,295.69540125,304.83718375,0.15129074729166667,0.11897942095833335,0.28808415,0.44067803,2.2105262
Tamil Nadu_Thiruvarur,8,0.08817865819582944,-0.08237683763339489,0.0008707736584672473,303.3419691666667,304.76016541666667,296.16280333333333,304.39234458333334,0.17386159833333334,0.14055098441666666,0.28808415,0.44067803,2.2105262
Tamil Nadu_Thiruvarur,9,0.10729449029895471,-0.09187640243908386,0.0018778286374753806,302.77448,304.32129875000004,296.80760458333333,303.98279041666666,0.19904713791666664,0.17130751249999998,0.28808415,0.44067803,2.2105262
Tamil Nadu_Thiruvarur,10,0.2109768951098279,-0.10093762809022637,0.011958372250698275,301.4326095833333,303.0631175,297.0290775,302.8316541666667,0.24550260916666666,0.22287614791666666,0.28808415,0.44067803,2.2105262
Tamil Nadu_Thiruvarur,11,0.2901878730335738,-0.10028092016000296,0.04731043441438482,299.7200475,300.87171416666666,296.43170333333336,300.66086125,0.28061146416666666,0.2742727975,0.28808415,0.44067803,2.2105262
Tamil Nadu_Thiruvarur,12,0.1521472686824078,-0.10394971183268352,0.026370046077412654,298.89965624999996,299.6848870833333,295.0574225,299.4355766666667,0.2562873466666667,0.26030151916666666,0.28808415,0.44067803,2.2105262
Tamil Nadu_Tiruchirappalli,1,0.017225218007827867,-0.0609198277185593,0.0010789118697472155,298.37314583333335,300.1280075,292.20787624999997,299.5884916666667,0.21305617791666664,0.23276946291666667,0.15652019,0.84093845,3.2432432
Tamil Nadu_Tiruchirappalli,2,0.013363391512029879,-0.04530538620989921,0.00034405009055401723,299.97478083333334,302.32328666666666,291.7812725,301.4890129166667,0.17822327583333333,0.19444624333333335,0.15652019,0.84093845,3.2432432
Tamil Nadu_Tiruchirappalli,3,0.023662509423350714,-0.043866391071787754,0.0008480645630761561,302.58641916666664,305.44171208333336,292.91023333333334,304.3915675,0.17275458416666667,0.18176709791666668,0.15652019,0.84093845,3.2432432
Tamil Nadu_Tiruchirappalli,4,0.04903403454591165,-0.04835995750909202,0.002921336439953799,304.51189458333334,307.5743829166667,295.08015708333335,306.63527125,0.19267286416666665,0.18634658708333332,0.15652019,0.84093845,3.2432432
Tamil Nadu_Tiruchirappalli,5,0.07177644006878832,-0.0659112875849435,0.0025421794564029166,304.87153166666667,307.34206333333333,295.24950333333334,306.7086316666667,0.22310152166666666,0.19589146333333332,0.15652019,0.84093845,3.2432432
Tamil Nadu_Tiruchirappalli,6,0.06222845193406096,-0.05299487085721918,0.0014996850893566832,303.8969266666667,305.9358104166667,294.6284708333333,305.4266420833333,0.22502644583333334,0.18882828333333335,0.15652019,0.84093845,3.2432432
Tamil Nadu_Tiruchirappalli,7,0.06480527800158593,-0.05029146821470926,0.0019882058333374497,303.23775374999997,305.1704075,294.35687416666667,304.67726166666665,0.22648244541666665,0.18995554458333333,0.15652019,0.84093845,3.2432432
Tamil Nadu_Tiruchirappalli,8,0.08859786218090443,-0.06355604983885613,0.0033840515482854872,302.8917308333333,304.8075429166667,294.5923891666667,304.33168708333335,0.24783988166666668,0.21194775916666667,0.15652019,0.84093845,3.2432432
Tamil Nadu_Tiruchirappalli,9,0.10916173567238725,-0.07685607954044822,0.0058353108488517534,302.64372833333334,304.6735433333333,294.9334575,304.1747891666667,0.27148577041666666,0.24158089625,0.15652019,0.84093845,3.2432432
Tamil Nadu_Tiruchirappalli,10,0.1803663692893072,-0.09098719650258615,0.015442462116425247,301.2212825,303.11635416666667,295.6384658333333,302.7680754166667,0.32345384416666667,0.29339082375,0.15652019,0.84093845,3.2432432
Tamil Nadu_Tiruchirappalli,11,0.19187892146874216,-0.08207440521800886,0.03155630940796068,299.35609958333333,300.68472541666665,295.11181208333335,300.34339458333335,0.34452241499999997,0.33401199833333334,0.15652019,0.84093845,3.2432432
Tamil Nadu_Tiruchirappalli,12,0.07655814839987816,-0.07509174291529533,0.01020236842085368,298.3876916666667,299.63444166666665,293.48913375,299.2420595833333,0.29381547458333335,0.29825617666666665,0.15652019,0.84093845,3.2432432
Tamil Nadu_Tirunelveli,1,0.04005418873324132,-0.08009183934579289,0.005781489890068708,298.986225,300.5502625,293.03207791666665,299.89896749999997,0.18345171999999998,0.18466273125,0.040701866,0.95526105,2.5625
Tamil Nadu_Tirunelveli,2,0.030402103438973385,-0.05518694113319114,0.0018534768993655251,300.17796375,302.16803541666667,292.91788625,301.3641116666667,0.15948052333333332,0.15307094458333334,0.040701866,0.95526105,2.5625
Tamil Nadu_Tirunelveli,3,0.05389930804570512,-0.05228824370230234,0.0035511714716751877,302.00530375,304.2590020833333,294.26853958333334,303.32733291666665,0.1648031275,0.14882759083333333,0.040701866,0.95526105,2.5625
Tamil Nadu_Tirunelveli,4,0.0882068276405334,-0.06443314254283901,0.008418150246143287,302.8425458333333,305.1159695833333,296.17629958333333,304.31567,0.19340108833333333,0.16851154916666666,0.040701866,0.95526105,2.5625
Tamil Nadu_Tirunelveli,5,0.0929393377252078,-0.07365263920898234,0.011390090609590162,302.6955208333333,304.59642375,296.65566541666664,303.87948625,0.20352328625000002,0.18124054583333335,0.040701866,0.95526105,2.5625
Tamil Nadu_Tirunelveli,6,0.07542181949247602,-0.06337207276374097,0.009303875267505592,301.67955291666664,303.31987625,296.0237125,302.69867166666666,0.20669802333333334,0.18131640333333332,0.040701866,0.95526105,2.5625
Tamil Nadu_Tirunelveli,7,0.06722185120937256,-0.061480346601456355,0.00956207513809199,301.25345458333334,302.7192025,295.49652291666666,302.09641625,0.20738577916666667,0.18217571791666667,0.040701866,0.95526105,2.5625
Tamil Nadu_Tirunelveli,8,0.0750860060822257,-0.06139069733520345,0.011425659681359876,301.24734333333333,302.8176245833333,295.41057374999997,302.14459416666665,0.20252148166666664,0.17733640041666665,0.040701866,0.95526105,2.5625
Tamil Nadu_Tirunelveli,9,0.08558959088986735,-0.06420232355594631,0.012295860797166791,301.24232666666666,302.9837429166667,295.5608320833333,302.29785666666663,0.2119747,0.18456574041666665,0.040701866,0.95526105,2.5625
Tamil Nadu_Tirunelveli,10,0.2018178389795745,-0.0806121188215911,0.03457694873213764,300.55067375,302.18484333333333,295.9601666666667,301.6510225,0.26232703916666666,0.23483371708333334,0.040701866,0.95526105,2.5625
Tamil Nadu_Tirunelveli,11,0.2602296392433345,-0.09679045993834728,0.055862441658973645,299.3177279166667,300.52684041666663,295.80467333333337,300.0545670833333,0.311230995,0.29688841416666667,0.040701866,0.95526105,2.5625
Tamil Nadu_Tirunelveli,12,0.1267029094936636,-0.10201685192684329,0.03243891646464661,298.8734191666667,299.96303916666665,294.4456779166666,299.39308625,0.26513212166666666,0.26247694416666667,0.040701866,0.95526105,2.5625
Tamil Nadu_Tirupathur,1,0.011494837221334762,-0.06276128113677255,0.0016916186849394842,295.57245125000003,296.97009375,289.750725,296.46045,0.19018584291666665,0.21244575291666667,0.1845829,0.81318986,3.0
Tamil Nadu_Tirupathur,2,0.008284807284117759,-0.05374314562747406,0.0009167013196436329,297.43826958333335,299.05213,288.98917416666666,298.2431270833333,0.15101395416666666,0.17554439458333335,0.1845829,0.81318986,3.0
Tamil Nadu_Tirupathur,3,0.019725137796702513,-0.06081309448927636,0.0011235008178260375,300.11476875,301.8996495833333,290.300585,300.89272875,0.14913748666666668,0.16660337333333333,0.1845829,0.81318986,3.0
Tamil Nadu_Tirupathur,4,0.03672417436973768,-0.06921296168002296,0.0018289159442019247,302.1200025,304.101025,292.9324966666667,303.1789033333333,0.16909613874999999,0.17550789666666666,0.1845829,0.81318986,3.0
Tamil Nadu_Tirupathur,5,0.10785982170879525,-0.09726032312998233,0.008881561908196958,302.3188925,303.894305,294.0263954166667,303.3598054166667,0.23001205916666667,0.2076021770833333,0.1845829,0.81318986,3.0
Tamil Nadu_Tirupathur,6,0.09495197300566355,-0.09731327940244222,0.007087342835347908,300.97212041666666,301.95590375,293.9393704166667,301.58256083333333,0.26534980708333333,0.24433293791666666,0.1845829,0.81318986,3.0
Tamil Nadu_Tirupathur,7,0.09419573608344456,-0.0830608490602268,0.0039784464119444205,300.35582708333334,301.18206541666666,293.4433966666667,300.82036625,0.2534204466666667,0.22475474958333333,0.1845829,0.81318986,3.0
Tamil Nadu_Tirupathur,8,0.10656334750819946,-0.0901311318108734,0.007711686434428534,300.04152166666665,300.90727375,293.5727733333333,300.52110250000004,0.26568257333333334,0.2409151654166667,0.1845829,0.81318986,3.0
Tamil Nadu_Tirupathur,9,0.14655636114184742,-0.09733440558193247,0.016552139645682428,299.70046625000003,300.78203041666666,293.90998833333333,300.37083708333336,0.2928969875,0.2733034641666667,0.1845829,0.81318986,3.0
Tamil Nadu_Tirupathur,10,0.18284376151374693,-0.09786877915030341,0.0303384709542721,298.5784958333333,299.80333708333336,294.03102083333334,299.42502458333337,0.32099889791666664,0.30207227333333336,0.1845829,0.81318986,3.0
Tamil Nadu_Tirupathur,11,0.14257809973059915,-0.07914909874671135,0.03312685946525557,296.82646,297.852425,292.82948458333334,297.50616083333335,0.3116881120833333,0.30612511375,0.1845829,0.81318986,3.0
Tamil Nadu_Tirupathur,12,0.058280780633898105,-0.07163887103282221,0.011351995586134414,295.5153208333333,296.5737966666667,291.08931041666665,296.233895,0.2671369275,0.27230316833333335,0.1845829,0.81318986,3.0
Tamil Nadu_Tiruppur,1,0.015894386335351812,-0.04950253566494207,0.0032107703354994836,297.99636,299.6777308333333,289.877065,299.0588825,0.20142534666666667,0.21931386208333334,0.07755328,0.9163242,3.1162791
Tamil Nadu_Tiruppur,2,0.016232919327345937,-0.035494614571992565,0.0017925147320359209,299.84373958333333,301.9515479166667,288.79422791666667,301.08769083333334,0.17832445958333332,0.18975265958333332,0.07755328,0.9163242,3.1162791
Tamil Nadu_Tiruppur,3,0.033450725849434045,-0.03648798577099414,0.003643722541255508,302.16148875,304.6699879166667,290.17089625,303.6864845833333,0.1808920979166667,0.18445642791666664,0.07755328,0.9163242,3.1162791
Tamil Nadu_Tiruppur,4,0.06436914933146905,-0.04537024731689593,0.008971095139713666,303.16394083333336,305.8750620833333,293.28018875000004,305.07195583333333,0.20875267833333333,0.19799489416666669,0.07755328,0.9163242,3.1162791
Tamil Nadu_Tiruppur,5,0.09111224492274532,-0.05693147201964161,0.018289442662232074,302.22675208333334,304.50738666666666,294.68030125,304.05022625,0.23643656291666668,0.21761273625,0.07755328,0.9163242,3.1162791
Tamil Nadu_Tiruppur,6,0.09568305555148976,-0.05237723482423457,0.022415338862629097,300.5347933333333,302.30962458333335,294.49096333333335,301.97630541666666,0.25412998416666666,0.22300880583333335,0.07755328,0.9163242,3.1162791
Tamil Nadu_Tiruppur,7,0.1170064980445507,-0.060185243021502736,0.035206111574855904,299.81696,301.35005375,294.24972541666665,300.9589775,0.27441134,0.24494492625,0.07755328,0.9163242,3.1162791
Tamil Nadu_Tiruppur,8,0.12381112594448491,-0.06468380778096612,0.036884221334427474,299.78729875,301.34318041666666,294.25167916666663,300.88777375,0.27876366916666667,0.2546465504166667,0.07755328,0.9163242,3.1162791
Tamil Nadu_Tiruppur,9,0.11090988075011406,-0.06672681556665333,0.028302807950240042,300.00744625,301.70710291666666,294.20473791666666,301.17342625,0.27963458,0.25838602166666663,0.07755328,0.9163242,3.1162791
Tamil Nadu_Tiruppur,10,0.19330078937734163,-0.07926106038697371,0.03979459017621891,299.53066541666664,301.0879825,294.4000525,300.63450125,0.32119494916666663,0.29540863833333336,0.07755328,0.9163242,3.1162791
Tamil Nadu_Tiruppur,11,0.1865921072021592,-0.08053566431044597,0.04271582773071709,298.33965458333336,299.3985525,293.7600870833333,298.9600229166667,0.349250885,0.3367668604166667,0.07755328,0.9163242,3.1162791
Tamil Nadu_Tiruppur,12,0.06899343007899,-0.07305827599581483,0.012336305233172076,297.5671791666667,298.65179458333336,291.858685,298.1765225,0.2920309654166667,0.2937334920833333,0.07755328,0.9163242,3.1162791
Tamil Nadu_Tiruvannamalai,1,0.015349873056152269,-0.07210097228623147,0.002027917487479142,296.88388541666666,298.26035375,291.7700475,297.7658558333333,0.20634005916666667,0.22990741416666668,0.12613529,0.86516225,2.9599999999999995
Tamil Nadu_Tiruvannamalai,2,0.009665779967766212,-0.06116594793274995,0.0010199650171784551,298.43173874999997,300.2396591666667,291.5979058333333,299.44722333333334,0.15408700416666668,0.18031740500000001,0.12613529,0.86516225,2.9599999999999995
Tamil Nadu_Tiruvannamalai,3,0.020425393522827965,-0.07054232324298933,0.0020223927782391103,300.87344666666667,302.97121833333335,293.214505,301.9785508333334,0.15302881166666668,0.17295224625000002,0.12613529,0.86516225,2.9599999999999995
Tamil Nadu_Tiruvannamalai,4,0.030494165166601254,-0.07381742092547934,0.0019433021851255703,303.16006166666665,305.46398375,295.44888,304.49301833333334,0.160656055,0.17389183208333334,0.12613529,0.86516225,2.9599999999999995
Tamil Nadu_Tiruvannamalai,5,0.07898181049070742,-0.09546041447902094,0.004764604933939108,304.2219870833333,306.05438625,295.4690166666667,305.41560166666665,0.2012742425,0.19097575291666669,0.12613529,0.86516225,2.9599999999999995
Tamil Nadu_Tiruvannamalai,6,0.08368524577235799,-0.0906371141900308,0.003994059582055296,303.3635129166667,304.6168441666667,294.85305750000003,304.1718375,0.23486539166666667,0.20621693375000003,0.12613529,0.86516225,2.9599999999999995
Tamil Nadu_Tiruvannamalai,7,0.09430051104694327,-0.08312828705432665,0.004002780170139825,302.6670175,303.69465791666664,294.4391091666667,303.31521208333334,0.23887441541666665,0.20745689874999998,0.12613529,0.86516225,2.9599999999999995
Tamil Nadu_Tiruvannamalai,8,0.11159158233688983,-0.09511205368714093,0.005787380537337054,302.12512,303.1642845833333,294.78729625,302.7984354166667,0.25768265208333335,0.23205787041666667,0.12613529,0.86516225,2.9599999999999995
Tamil Nadu_Tiruvannamalai,9,0.13980833202367646,-0.10231567197479303,0.010288095454598025,301.55650875,302.839665,295.37431375,302.4584829166667,0.2851590720833333,0.26399922875,0.12613529,0.86516225,2.9599999999999995
Tamil Nadu_Tiruvannamalai,10,0.18478960690360202,-0.10033116176297573,0.02571463450840379,300.16457625,301.5806670833333,295.62033541666665,301.252265,0.31686838375,0.2975132425,0.12613529,0.86516225,2.9599999999999995
